syb_stethoscope_desc,"Appareil de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Appareil de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositif de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositif de diagnostic médical pour l'auscultation ( écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.",Медицинский диагно для асскультации (Высллшiné. Можно использовать чтобы обследовать состояние другого человека при наличии необходимых медицинских навыков.,"Medical diagnostic device for auscultation (listening) of sounds emanating from the heart, blood vessels, lungs, bronchi, intestines and other organs. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositif de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositif de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositif de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositif de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositif de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositif de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur, des vaisseaux sanguins, des poumons, des bronches, des intestins et d'autres organes. Avec les compétences médicales nécessaires, peut être utilisé pour examiner l'état d'une autre personne.","Dispositivo de diagnóstico médico para auscultação (ouvir) de sons provenientes do coração, vasos sanguíneos, pulmões, brônquios, intestinos e outros órgãos. As habilidades médicas necessárias podem ser usadas para examinar o estado de outra pessoa., Appareil de diagnostic médical pour l'auscultation (écoute) des sons émanant du cœur",des vaisseaux sanguins,des poumons,des bronches,des intestins et d'autres organes. Avec les compétences médicales nécessaires,"peut être utilisé pour examiner l'état d'une autre personne.""",,,,,,,
syb_skinning_action,Dépecer,Dépecer,Skinning,Skinning,Разделать,Skinning,Skinning,Skinning,Skinning,Skinning,Skinning,Skinning,Degolar,Skinning,,,,,,,,,,,
syb_liquid_ice,Glace,Glace,Glace,Glace,Лед,Glace,Glace,Glace,Glace,Glace,Glace,Glace,Gelo,Glace,,,,,,,,,,,
syb_action_consume_blocked_temp,Ne peut pas être consommé surgelé,Ne peut pas être consommé surgelé,Ne peut pas être consommé surgelé,Ne peut pas être consommé surgelé,Ne peut pas être consommé surgelé,Ne peut pas être consommé surgelé,Ne peut pas être consommé surgelé,Ne peut pas être consommé surgelé,Ne peut pas être consommé congelé,Ne peut pas être consommé congelé,Não pode ser consumido congelado,Ne peut pas être consommé congelé,,,,,,,,,,,,,
syb_action_empty_blocked_temp,Ne peut pas être vidé gelé,Ne peut pas être vidé gelé,Ne peut pas être vidé gelé,Ne peut pas être vidé gelé,Ne peut pas être vidé congelé,Ne peut pas être vidé congelé,Não pode ser esvaziado congelado,Ne peut pas être vidé congelé,,,,,,,,,,,,,,,,,
syb_skill_disabled_hint,Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,Cette compétence est en cours de développement et sera introduite dans le jeu dans le futur.,Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,Cette compétence sera introduite dans le jeu à l'avenir,et sera introduite dans le jeu à l'avenir. Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,Cette compétence est en cours de développement et sera introduite dans le jeu. à l'avenir.,Cette compétence est en cours de développement et sera introduite dans le jeu à l'avenir.,,,,,,,,,,,,,
syb_skill_overweight_item,C'est trop lourd. Avantage requis :,C'est trop lourd. Avantage requis :,C'est trop lourd. Avantage requis : C'est trop lourd. Avantage requis : C'est trop lourd. Avantage requis : C'est trop lourd. Avantage requis : C'est trop lourd. Avantage requis : C'est trop lourd. Avantage requis : C'est trop lourd. Avantage requis : É muito pesado. Benefício necessário:,C'est trop lourd. Avantage requis :,,,,,,,,,,,,,,,,,,,,,
syb_surgery_viscera_ok,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Вы успешно остановили внутреннее кровотечение.,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,Você parou com sucesso une hémorragie interne.,Vous avez réussi à arrêter une hémorragie interne.,,,,,,,,,,,
syb_surgery_viscera_fail,Vous n'avez pas réussi à arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter l'hémorragie interne. arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter l'hémorragie interne.,Vous n'avez pas réussi à arrêter une hémorragie interne.,Você falou em contre une hémorragie interne.,Vous n'avez pas réussi à arrêter une hémorragie interne.,,,,,,,,,,,,,
syb_surgery_bullet_ok,Vous avez réussi à retirer la balle et à recoudre la plaie.,Vous avez réussi à retirer la balle et à recoudre la plaie.,Vous avez réussi à retirer la balle et à recoudre la plaie.,Vous avez réussi à retirer la balle et à recoudre la plaie.,Вы успешно достали пулю и зашили рану.,Vous avez réussi à retirer la balle et à recoudre la plaie.,Vous avez réussi à retirer la balle et à recoudre la blessure.,Vous avez réussi à retirer la balle et à recoudre la plaie. et suturez la plaie.,Vous avez réussi à retirer la balle et à recoudre la plaie.,Vous avez réussi à retirer la balle et à recoudre la plaie.,Vous avez réussi à retirer la balle et à recoudre la plaie.,Você removeu a bala com successo e costurou a ferida.,Vous avez réussi à retirer la balle et à recoudre la plaie.,,,,,,,,,,,,
syb_surgery_bullet_fail,Vous n'avez pas pu retirer la balle de la plaie.,Vous n'avez pas pu retirer la balle de la plaie.,Vous n'avez pas pu récupérer la balle de la plaie.,Vous n'avez pas pu récupérer la balle de la plaie.,Вам не удалось достать пулю из раны.,Vous n'avez pas pu récupérer la balle de la plaie.,Vous n'avez pas pu récupérer la balle de la plaie.,Vous n'avez pas pu récupérer la balle de la plaie.,Vous n'avez pas pu récupérer la balle de la blessure.,Vous n'avez pas pu retirer la balle de la blessure.,Vous n'avez pas pu retirer la balle de la blessure.,Vous n'avez pas pu retirer la balle de la blessure.,Você não conseguiu recuperar a bala do ferimento.,Vous n'avez pas pu récupérer la balle de la blessure.,,,,,,,,,,,
syb_surgery_knife_ok,Vous avez réussi à suturer la plaie perforante,Vous avez réussi à suturer la plaie perforante,Vous avez cousu avec succès la plaie perforante.,Vous avez cousu avec succès la plaie perforante.,Вы успешно зашили колотую рану.,Vous avez cousu avec succès plaie perforante.,Vous avez cousu avec succès la plaie perforante.,Vous avez cousu avec succès la plaie perforante.,Vous avez cousu avec succès la plaie perforante.,Vous avez cousu avec succès la plaie perforante.,Vous avez cousu avec succès la plaie perforante.,Vous avez cousu avec succès la plaie perforante.,Você costurou com successo o ferimento.,Vous avez cousu avec succès la plaie perforante.,,,,,,,,,,,
syb_surgery_knife_fail,Vous n'avez pas réussi à suturer la plaie perforante.,Vous n'avez pas réussi à suturer la plaie perforante.,Vous n'avez pas réussi à recoudre la plaie perforante.,Vous n'avez pas réussi à recoudre la plaie perforante.,Vous n'avez pas réussi à recoudre la plaie perforante.,Vous n'avez pas recousu la plaie perforante.,Vous n'avez pas recousu la plaie perforante.,Vous n'avez pas recousu la plaie perforante.,Vous n'avez pas recousu la plaie perforante.,Vous n'avez pas su recoudre la plaie perforante.,Vous n'avez pas recousu la plaie perforante.,Você falhou em costurar o ferimento.,Vous n'avez pas su recoudre la plaie perforante.,,,,,,,,,,,,
syb_surgery_side_effect1,"Pendant l'opération, la plaie s'est infectée.","Pendant l'opération, la plaie s'est infectée.","Pendant l'opération, l'infection est entrée dans la plaie.","Pendant l'opération, le l'infection est entrée dans la plaie.","Во время операции инфекция попала в рану.""",Pendant l'opération,"l'infection est entrée dans la plaie.""","Pendant l'opération, l'infection est entrée dans la plaie.","Pendant l'opération, l'infection est entrée dans la plaie.","Pendant l'opération, l'infection est entrée dans la plaie.","Pendant l'opération, l'infection est entrée dans la plaie.","Pendant l'opération, l'infection est entrée dans la plaie. ""Pendant l'opération","l'infection a pénétré dans la plaie.""","Durant une opéração, une ferida infeccionou.","Pendant l'opération, l'infection a pénétré dans la plaie.",,,,,,,,,,
syb_surgery_side_effect2,"Pendant l'opération, le patient a perdu beaucoup de sang.","Pendant l'opération, le patient a perdu beaucoup de sang.","Pendant l'opération, le patient a perdu beaucoup de sang.","Pendant la pendant l'opération, le patient a perdu beaucoup de sang. ","Pendant l'opération, le patient a perdu beaucoup de sang.","Pendant l'opération, le patient a perdu beaucoup de sang.","Pendant l'opération, le patient a perdu beaucoup de sang.","Pendant l'opération , le patient a perdu beaucoup de sang.","Pendant l'opération, le patient a perdu beaucoup de sang.","Durante a operação, o paciente perdeu muito sangue.","Pendant l'opération, le patient a perdu beaucoup de sang. du sang.",,,,,,,,,,,,,,
syb_surgery_side_effect3,"Pendant l'opération, l'état du patient s'est détérioré.","Pendant l'opération, l'état du patient s'est détérioré.","Pendant l'opération, l'état du patient s'est détérioré.","Pendant l'opération, l'état du patient s'est détérioré.","Pendant l'opération, l'état du patient s'est aggravé.","Pendant l'opération, l'état du patient s'est aggravé. l'état du patient s'est aggravé.""","Pendant l'opération, l'état du patient s'est aggravé.","Pendant l'opération, l'état du patient s'est aggravé.","Pendant l'opération, l'état du patient s'est aggravé.","Durante a operação, a condição do paciente piorou. Pendant l'opération","l'état du patient s'est aggravé.""",,,,,,,,,,,,,,
syb_surgery_sepsis,"A cause de vos mains sales, le patient a une septicémie.","A cause de vos mains sales, le patient a une septicémie.","A cause de vos mains sales, le patient a une septicémie."",A cause de vos mains sales","le patient attrape une septicémie.""",Из-за ваших грязных рук пациент получил заражение крови.,"À cause de tes mains sales, le patient attrape une septicémie."",À cause de tes mains sales","le patient attrape une septicémie."" ""À cause de vos mains sales","le patient contracte une septicémie.""""","À cause de vos mains sales, le patient contracte une septicémie."",À cause de vos mains sales","le patient contracte une septicémie.""""","À cause de vos mains sales, le patient contracte une septicémie. sepsis.""","À cause de vos mains sales, le patient contracte une septicémie.","Por causa de suas mãos sujas, o paciente ficou com sepse.","À cause de vos mains sales, le patient contracte une septicémie.",,,,,,,,,,,
syb_souls,Vos âmes :,Vos âmes :,Vos âmes :,Vos âmes :,Ваши души :,Vos âmes :,Vos âmes :,Vos âmes :,Vos âmes :,Vos âmes :,Vos âmes :,Vos âmes :,Suas almas:,Vos âmes:,,,,,,,,,,,
syb_med_research,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants sur l'organisme :,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants sur l'organisme :,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants Effets sur le corps :,votre connaissance de la médecine vous indique que ce médicament a les effets suivants sur le corps :,Ваши познания В медицине Вам подсказывают чч ээот прееcinve les effets suivants sur l'organisme :,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants sur l'organisme :,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants sur l'organisme :,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants sur l'organisme :,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants sur l'organisme :,Vos connaissances en médecine vous indiquent que ce médicament a les propriétés suivantes sur l'organisme :,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants sur l'organisme :,Seu conhecimento de medicina lhe diz que este medicamento tem os seguintes efeitos no corpo :,Vos connaissances en médecine vous indiquent que ce médicament a les effets suivants sur le corps:,,,,,,,,,,,,
